Date,Well_Name,Basin,Well_Type,Well_Depth_Ft,Oil_Production_BBL,Water_Cut_Percentage,Gas_Production_MCF,Oil_Price_USD,Gas_Price_USD,Revenue_USD,Operating_Cost_USD,Maintenance_Cost_USD,Equipment_Purchase_USD,Net_Income_USD,Reservoir_Pressure_PSI,Well_Head_Temperature_F,Porosity_Percentage,Permeability_mD,Formation_Volume_Factor,Gas_Oil_Ratio,Well_Lease_Cost_USD,Salary_Cost_USD,Insurance_Cost_USD,Environmental_Compliance_Cost_USD,Water_Disposal_Cost_USD,Chemical_Treatment_Cost_USD,Pump_Efficiency_Percentage,Pump_Power_Usage_KWh,Tubing_Pressure_PSI,Casing_Pressure_PSI,Wellhead_Temperature_F,Artificial_Lift_Power_KWh,Last_Workover_Days,Next_Maintenance_Days,Equipment_Runtime_Hours,Downtime_Hours,Oil_Cut_Percentage,Gas_Oil_Ratio_SCF_BBL,Water_Oil_Ratio,Liquid_Rate_BBL_Day,Environmental_Risk_Score,Equipment_Risk_Score,Financial_Risk_Score,Overall_Risk_Score,Oil_Production_BBL_30D_Avg,Gas_Production_MCF_30D_Avg,Net_Income_USD_30D_Avg,Production_Decline_Rate
2019-02-28,Well_Batman,Eagle Ford,Horizontal,10000,1176.54,26.58,567.35,67.35,3.33,81129.29,22228.92,2465.25,0,56435.13,2429.95,201.6,14.0,57.77,1.429,1202.54,6124.09,9723.55,2361.08,1829.59,1225.79,964.82,96.41,112.98,1216.72,596.2,156.62,163.52,365.0,30.0,23.65,0.0,73.42,0.48,0.36,1489.22,2.51,1.82,4.58,4.88,1192.9479999999999,593.8973333333334,61442.70166666667,
2019-03-01,Well_Batman,Eagle Ford,Horizontal,10000,1250.35,27.58,595.52,68.92,3.58,88305.94,22473.28,2337.84,0,63494.82,2482.56,201.0,14.39,62.14,1.387,1174.95,6321.64,9705.91,2422.16,1850.41,1200.73,972.43,96.99,125.87,1174.5,604.87,151.37,178.0,365.0,30.0,23.43,0.32,72.42,0.48,0.38,1595.22,4.6,4.5,4.67,2.09,1194.4733333333331,593.779,61711.816333333336,
2019-03-02,Well_Batman,Eagle Ford,Horizontal,10000,1160.13,15.91,585.29,70.42,3.53,83762.12,21829.06,2382.12,0,59550.94,2401.19,191.48,14.39,63.81,1.327,1223.95,5869.95,9640.55,2404.8,1752.41,1200.95,960.4,95.52,114.36,1231.09,587.71,164.46,171.1,365.0,30.0,24.5,0.0,84.09,0.5,0.19,1344.71,1.94,1.02,3.55,1.25,1195.1816666666668,592.506,61768.258,
2019-03-03,Well_Batman,Eagle Ford,Horizontal,10000,1185.81,21.05,604.06,66.02,3.51,80407.56,21293.07,2478.58,0,56635.9,2445.51,194.2,14.4,61.6,1.426,1244.31,5866.96,9013.35,2441.15,1757.41,1234.03,980.17,98.36,123.57,1194.9,587.76,157.81,182.45,365.0,30.0,23.77,0.24,78.95,0.51,0.27,1435.47,4.43,2.85,1.76,3.94,1193.224333333333,592.9833333333333,61455.84733333333,
2019-03-04,Well_Batman,Eagle Ford,Horizontal,10000,1177.83,31.98,534.04,62.8,3.62,75900.91,21877.25,2400.27,0,51623.39,2348.77,195.71,14.32,52.94,1.406,1191.34,5759.66,9778.97,2372.66,1767.98,1227.94,970.04,96.55,125.84,1204.52,583.58,157.64,165.11,365.0,30.0,23.92,0.54,68.02,0.45,0.47,1554.53,2.35,4.95,2.63,2.91,1192.7923333333335,591.6886666666667,61189.12066666667,
2019-03-05,Well_Batman,Eagle Ford,Horizontal,10000,1229.51,26.1,610.89,71.23,3.44,89679.25,22033.04,2568.41,0,65077.8,2416.8,205.49,14.44,61.23,1.45,1181.79,5838.93,9908.24,2304.76,1797.67,1228.41,955.03,95.45,119.82,1197.58,590.72,154.8,174.79,365.0,30.0,23.66,0.28,73.9,0.5,0.35,1550.46,3.79,1.68,4.01,2.69,1194.2073333333333,592.1743333333333,61531.350333333336,
2019-03-06,Well_Batman,Eagle Ford,Horizontal,10000,1235.11,19.06,628.4,63.26,3.64,80420.56,21334.22,2377.19,0,56709.15,2334.38,197.65,14.33,58.14,1.366,1178.57,5999.15,9147.49,2165.64,1859.6,1188.73,973.61,98.62,124.93,1220.86,600.99,157.22,174.61,365.0,30.0,23.62,0.57,80.94,0.51,0.24,1470.57,4.73,4.67,3.09,2.5,1199.0639999999999,593.2033333333334,61644.23933333333,
2019-03-07,Well_Batman,Eagle Ford,Horizontal,10000,1184.88,24.98,554.51,70.61,3.56,85638.14,22057.63,2372.8,0,61207.71,2410.52,191.81,14.75,57.28,1.424,1172.1,6055.08,9622.4,2490.5,1735.38,1179.47,974.8,93.92,111.39,1176.3,601.65,151.65,178.1,365.0,30.0,23.5,0.29,75.02,0.47,0.33,1480.81,2.63,2.13,1.92,3.2,1199.5346666666667,590.5699999999999,61604.86033333333,
2019-03-08,Well_Batman,Eagle Ford,Horizontal,10000,1147.77,20.05,641.37,67.64,3.36,79790.24,21970.57,2477.05,0,55342.62,2387.1,201.1,14.42,58.65,1.462,1215.44,5923.64,9538.45,2450.18,1810.99,1257.21,990.1,100.1,125.04,1176.75,597.44,172.85,185.98,365.0,30.0,22.93,0.03,79.95,0.56,0.25,1377.9,3.1,4.77,3.46,3.69,1197.3616666666667,591.1713333333333,61193.993,
2019-03-09,Well_Batman,Eagle Ford,Horizontal,10000,1247.86,28.64,545.14,71.47,3.7,91201.78,21840.45,2277.76,0,67083.56,2389.64,195.46,14.44,62.05,1.506,1155.8,5921.68,9590.37,2401.84,1749.76,1191.83,984.97,96.53,117.22,1205.13,584.07,146.37,189.18,365.0,30.0,23.93,0.16,71.36,0.44,0.4,1605.21,4.31,4.87,1.37,4.12,1198.4136666666666,589.381,61145.814333333336,
2019-03-10,Well_Batman,Eagle Ford,Horizontal,10000,1271.15,23.98,585.31,73.33,3.51,95267.66,22987.76,2659.35,0,69620.55,2418.07,192.71,14.7,59.74,1.437,1208.96,6199.34,10275.21,2497.92,1834.75,1193.36,987.18,92.69,118.62,1187.87,606.85,153.96,164.69,365.0,30.0,23.7,0.29,76.02,0.46,0.32,1575.98,4.89,1.91,2.79,3.19,1201.3480000000002,587.8886666666666,61481.65633333333,
2019-03-11,Well_Batman,Eagle Ford,Horizontal,10000,1159.71,24.7,586.83,73.27,3.59,87078.8,22204.14,2468.28,0,62406.38,2309.31,191.39,14.21,60.53,1.425,1204.9,6230.97,9705.5,2380.62,1741.03,1189.16,956.86,95.5,120.52,1226.37,613.52,152.91,180.12,365.0,30.0,23.98,0.0,75.3,0.51,0.33,1446.16,2.13,1.3,2.39,3.88,1201.193,587.481,61601.93033333333,
2019-03-12,Well_Batman,Eagle Ford,Horizontal,10000,1227.36,31.91,588.34,65.24,3.4,82073.05,21812.6,2291.31,0,57969.14,2358.38,190.12,14.48,58.92,1.445,1178.54,5901.85,9706.22,2325.67,1749.42,1201.1,928.34,97.46,122.52,1192.85,618.62,164.9,178.03,365.0,30.0,24.03,0.35,68.09,0.48,0.47,1619.05,1.28,4.07,4.85,4.26,1203.1653333333334,587.8439999999999,61544.43633333333,
2019-03-13,Well_Batman,Eagle Ford,Horizontal,10000,1220.34,24.8,621.94,66.97,3.52,83915.22,21766.13,2369.6,0,59779.49,2393.01,199.1,14.62,59.69,1.448,1185.4,5983.34,9516.14,2381.28,1757.91,1162.86,964.6,94.54,120.35,1217.41,593.21,155.89,175.84,365.0,30.0,24.61,0.0,75.2,0.51,0.33,1522.93,1.85,1.25,4.67,4.37,1201.5943333333335,589.0346666666667,61307.253,
2019-03-14,Well_Batman,Eagle Ford,Horizontal,10000,1168.93,24.69,561.43,68.41,3.34,81841.95,21168.67,2585.68,0,58087.6,2328.25,186.6,14.42,59.83,1.396,1196.5,5835.79,9046.17,2402.35,1765.01,1159.69,959.66,99.84,121.07,1211.52,584.91,151.78,178.71,365.0,30.0,24.36,0.07,75.31,0.48,0.33,1457.5,1.79,1.05,2.08,4.14,1198.1453333333334,589.662,61033.19766666667,
2019-03-15,Well_Batman,Eagle Ford,Horizontal,10000,1167.0,25.86,616.92,63.53,3.6,76360.24,22519.06,2429.13,0,51412.05,2402.83,195.26,14.21,58.26,1.407,1189.12,6281.3,10075.14,2296.64,1753.85,1129.67,982.46,94.73,124.38,1210.21,610.52,153.4,170.51,365.0,30.0,23.97,0.98,74.14,0.53,0.35,1468.76,2.76,1.33,1.78,1.12,1195.5046666666667,589.5583333333333,60523.85466666667,
2019-03-16,Well_Batman,Eagle Ford,Horizontal,10000,1172.63,23.37,578.09,69.72,3.48,83767.38,21959.05,2648.88,0,59159.45,2417.71,199.3,14.42,57.78,1.468,1190.78,6326.61,9268.44,2377.69,1798.78,1214.37,973.16,88.24,122.42,1229.63,589.63,154.36,180.7,365.0,30.0,24.17,0.11,76.63,0.49,0.31,1446.7,4.66,2.67,2.17,3.48,1194.643,588.2913333333332,60413.623,
2019-03-17,Well_Batman,Eagle Ford,Horizontal,10000,1141.57,31.32,662.24,71.29,3.57,83746.67,22048.92,2462.06,0,59235.69,2420.65,185.01,14.67,59.08,1.462,1214.79,6217.6,9449.71,2373.08,1794.8,1266.75,946.98,93.73,125.52,1179.57,600.13,163.71,173.31,365.0,30.0,23.74,1.19,68.68,0.58,0.46,1499.14,3.36,4.09,3.99,2.51,1191.615,591.9306666666666,60209.208333333336,
2019-03-18,Well_Batman,Eagle Ford,Horizontal,10000,1212.17,24.08,603.71,75.35,3.62,93522.67,22275.08,2446.77,0,68800.82,2387.9,194.54,14.41,60.48,1.429,1197.17,6234.2,9531.84,2478.39,1857.31,1195.09,978.25,97.56,122.33,1197.51,599.79,163.58,189.33,365.0,30.0,23.96,0.3,75.92,0.5,0.32,1504.12,3.86,4.99,3.87,3.45,1196.7013333333334,591.931,60765.670333333335,
2019-03-19,Well_Batman,Eagle Ford,Horizontal,10000,1188.37,21.41,598.73,71.38,3.52,86933.39,21993.88,2298.33,0,62641.18,2387.49,190.77,14.15,60.31,1.418,1195.34,6169.8,9715.52,2178.8,1759.81,1225.49,944.46,97.06,112.42,1187.53,604.18,156.57,170.9,365.0,30.0,24.24,0.0,78.59,0.5,0.27,1442.75,2.41,4.57,4.13,3.89,1194.3483333333336,591.7956666666666,60662.210333333336,
2019-03-20,Well_Batman,Eagle Ford,Horizontal,10000,1196.45,21.01,611.59,76.79,3.6,94077.47,21463.95,2349.59,0,70263.94,2414.76,197.29,14.33,57.71,1.546,1191.68,5747.68,9485.09,2304.97,1734.95,1206.54,984.72,97.53,121.26,1225.56,592.42,160.34,173.9,365.0,30.0,23.75,0.24,78.99,0.51,0.27,1447.82,2.09,2.72,2.15,2.67,1193.3523333333333,593.2903333333333,60872.10400000001,
2019-03-21,Well_Batman,Eagle Ford,Horizontal,10000,1224.56,23.01,615.49,68.95,3.57,86630.99,21946.76,2256.75,0,62427.47,2395.16,191.02,14.35,59.69,1.459,1169.78,6077.15,9525.73,2357.66,1800.33,1221.44,964.45,96.27,122.0,1215.72,602.45,155.89,174.68,365.0,30.0,24.13,0.59,76.99,0.5,0.3,1506.38,3.38,1.78,1.21,2.84,1195.1123333333333,594.7466666666667,60852.97366666667,
2019-03-22,Well_Batman,Eagle Ford,Horizontal,10000,1279.4,26.06,589.52,67.7,3.48,88667.13,23012.55,2459.14,0,63195.44,2414.44,195.92,14.48,58.89,1.441,1204.66,6462.85,10030.93,2466.5,1847.44,1228.01,976.82,93.1,119.09,1232.26,597.09,158.02,180.84,365.0,30.0,24.1,1.4,73.94,0.46,0.35,1612.79,3.68,2.77,4.76,4.38,1201.45,594.9023333333333,60983.034,
2019-03-23,Well_Batman,Eagle Ford,Horizontal,10000,1209.36,22.21,626.07,71.19,3.54,88310.97,21483.23,2464.78,0,64362.96,2422.95,197.66,14.48,61.29,1.464,1178.43,5863.39,9367.67,2354.41,1809.21,1137.16,951.39,93.5,122.02,1163.69,596.23,158.81,180.19,365.0,30.0,23.59,0.02,77.79,0.52,0.29,1477.95,1.08,1.17,1.43,3.17,1199.5303333333331,595.9106666666667,60913.31366666667,
2019-03-24,Well_Batman,Eagle Ford,Horizontal,10000,1182.91,21.32,598.22,64.09,3.56,77942.39,22332.29,2341.01,0,53269.09,2398.48,192.68,14.29,57.78,1.482,1198.78,6047.69,9933.22,2430.26,1763.74,1208.31,949.07,95.04,134.66,1224.08,613.46,154.49,187.65,365.0,30.0,24.68,0.61,78.68,0.51,0.27,1435.07,1.98,4.52,4.72,3.68,1198.5233333333335,596.1726666666667,60596.67266666667,
2019-03-25,Well_Batman,Eagle Ford,Horizontal,10000,1201.18,17.99,605.91,76.83,3.53,94425.21,22390.12,2509.73,0,69525.37,2372.55,200.46,14.39,59.59,1.437,1195.92,5886.49,10186.2,2324.82,1858.47,1215.63,918.51,93.08,124.62,1206.08,608.03,156.09,174.51,365.0,30.0,23.11,0.0,82.01,0.5,0.22,1417.3,4.6,3.45,4.21,3.65,1197.4243333333334,597.8870000000001,60657.208666666666,
2019-03-26,Well_Batman,Eagle Ford,Horizontal,10000,1227.72,19.41,613.33,73.88,3.53,92868.89,22278.5,2510.94,0,68079.45,2422.35,193.28,14.37,59.27,1.406,1178.01,6077.78,9667.86,2518.11,1790.06,1217.94,1006.75,94.37,122.72,1207.12,605.41,151.31,182.87,365.0,30.0,25.02,0.0,80.59,0.5,0.24,1466.03,2.41,1.14,4.13,1.99,1199.0096666666666,599.6356666666667,60820.611999999994,
2019-03-27,Well_Batman,Eagle Ford,Horizontal,10000,1252.04,19.87,596.6,72.56,3.72,93067.51,22329.22,2471.25,0,68267.04,2456.03,198.28,14.56,57.41,1.458,1176.22,6092.79,9941.95,2344.81,1765.18,1203.3,981.19,92.59,118.01,1194.76,585.72,151.64,182.37,365.0,30.0,23.69,0.0,80.13,0.48,0.25,1500.86,3.8,2.55,3.92,3.88,1199.955333333333,599.043,61048.993,
2019-03-28,Well_Batman,Eagle Ford,Horizontal,10000,1186.2,22.72,604.91,76.4,3.52,92754.65,22125.31,2372.97,0,68256.37,2461.72,191.63,14.29,62.93,1.431,1207.86,6090.52,9693.76,2307.5,1837.64,1205.78,990.11,96.0,121.6,1207.79,590.11,157.82,175.05,365.0,30.0,23.88,0.0,77.28,0.51,0.29,1455.66,2.96,3.97,3.11,1.14,1199.675,598.8410000000001,61412.37266666667,
2019-03-29,Well_Batman,Eagle Ford,Horizontal,10000,1197.54,28.48,588.46,71.02,3.5,87108.89,22317.56,2373.11,0,62418.22,2411.43,195.26,14.48,59.19,1.435,1216.96,6448.85,9446.68,2478.05,1829.62,1154.63,959.73,96.01,114.64,1155.71,599.36,156.69,164.03,365.0,30.0,23.62,0.08,71.52,0.49,0.4,1538.65,2.29,3.73,4.37,3.12,1202.746,597.3403333333333,61744.623999999996,
2019-03-30,Well_Batman,Eagle Ford,Horizontal,10000,1141.21,23.55,624.92,74.14,3.51,86802.91,22532.72,2349.87,0,61920.32,2358.97,194.59,14.36,61.98,1.512,1184.16,6274.5,9972.38,2259.88,1788.2,1260.64,977.12,93.08,112.07,1174.33,605.25,160.68,170.0,365.0,30.0,24.3,0.47,76.45,0.55,0.31,1409.98,1.02,1.38,1.54,3.34,1201.5683333333334,599.2593333333333,61927.46366666666,
2019-03-31,Well_Batman,Eagle Ford,Horizontal,10000,1197.74,29.08,613.49,69.25,3.53,85109.2,21394.23,2369.43,0,61345.55,2420.94,185.45,14.43,61.22,1.496,1201.95,6053.52,9031.06,2311.31,1837.67,1207.38,953.29,94.33,121.77,1219.06,590.46,155.91,186.78,365.0,30.0,23.15,0.0,70.92,0.51,0.41,1546.06,2.41,1.79,2.76,4.53,1199.8146666666667,599.8583333333333,61855.82133333333,
2019-04-01,Well_Batman,Eagle Ford,Horizontal,10000,1244.16,23.11,603.09,69.53,3.49,88611.26,21687.98,2389.52,0,64533.77,2409.28,208.35,14.43,58.98,1.389,1175.18,6045.92,9327.56,2372.35,1765.12,1185.88,991.15,98.72,121.49,1228.4,615.11,150.29,191.4,365.0,30.0,23.89,0.0,76.89,0.48,0.3,1531.63,1.44,3.99,4.68,1.94,1202.6156666666668,600.4516666666666,62021.91566666667,
2019-04-02,Well_Batman,Eagle Ford,Horizontal,10000,1229.56,19.51,600.49,73.6,3.42,92549.36,22217.76,2439.03,0,67892.58,2424.2,193.18,14.56,59.36,1.558,1184.35,6038.03,10069.54,2246.29,1750.31,1146.75,966.84,95.91,117.33,1231.74,603.25,145.65,164.68,365.0,30.0,23.18,1.01,80.49,0.49,0.24,1469.41,1.62,3.86,2.72,4.93,1204.074,600.3326666666667,62397.138333333336,
2019-04-03,Well_Batman,Eagle Ford,Horizontal,10000,1225.94,24.58,582.38,69.47,3.51,87210.38,21228.88,2451.4,0,63530.1,2416.7,204.65,14.56,58.28,1.485,1169.8,5999.98,9127.04,2164.16,1829.0,1169.54,939.16,94.19,116.53,1210.5,621.78,155.82,171.2,365.0,30.0,23.56,0.01,75.42,0.48,0.33,1527.31,3.21,4.14,3.49,4.18,1205.6776666666667,601.944,62794.028666666665,
2019-04-04,Well_Batman,Eagle Ford,Horizontal,10000,1162.18,21.45,573.36,67.79,3.51,80796.77,21922.09,2423.25,0,56451.43,2394.85,195.4,14.6,60.95,1.453,1187.71,6132.28,9578.58,2338.59,1763.04,1139.08,970.52,95.23,110.57,1195.9,590.54,161.74,173.23,365.0,30.0,23.29,0.0,78.55,0.49,0.27,1411.48,3.2,1.36,2.95,2.3,1203.4333333333334,600.693,62506.483,
2019-04-05,Well_Batman,Eagle Ford,Horizontal,10000,1153.56,22.26,580.34,59.78,3.54,71014.14,21739.39,2416.56,0,46858.19,2416.14,197.23,14.5,62.28,1.549,1191.08,6138.19,9449.28,2242.9,1779.09,1176.82,953.11,97.66,125.65,1180.12,598.76,165.22,181.79,365.0,30.0,24.0,0.0,77.74,0.5,0.29,1410.37,1.64,3.41,1.47,3.8,1200.715,599.091,62178.117666666665,
2019-04-06,Well_Batman,Eagle Ford,Horizontal,10000,1144.33,32.46,582.32,69.74,3.44,81808.6,21211.2,2469.8,0,58127.6,2450.52,198.98,14.22,61.54,1.404,1187.5,5736.75,9339.27,2221.79,1726.53,1228.08,958.78,93.72,121.86,1142.83,585.85,154.43,173.94,365.0,30.0,24.4,0.0,67.54,0.51,0.48,1515.72,1.49,1.8,4.33,4.5,1199.3633333333335,600.018,62075.44733333334,
2019-04-07,Well_Batman,Eagle Ford,Horizontal,10000,1223.12,21.72,603.6,71.12,3.35,89010.14,21724.17,2652.27,0,64633.7,2391.13,197.67,15.02,59.69,1.395,1152.9,5858.73,9521.79,2455.03,1764.3,1178.14,946.18,97.34,121.2,1228.39,606.46,166.13,177.28,365.0,30.0,24.41,0.23,78.28,0.49,0.28,1488.8,4.01,3.84,3.07,1.8,1201.875,598.759,62385.15,
2019-04-08,Well_Batman,Eagle Ford,Horizontal,10000,1251.89,12.73,548.54,70.14,3.53,89744.25,21981.04,2367.58,0,65395.63,2387.81,193.42,14.24,58.27,1.354,1198.75,5766.52,9816.65,2489.44,1777.46,1178.52,952.45,97.92,114.13,1198.47,609.26,162.92,176.9,365.0,30.0,23.78,0.0,87.27,0.44,0.15,1411.3,2.07,3.66,1.98,4.62,1202.0093333333332,598.8723333333332,62328.88566666666,
2019-04-09,Well_Batman,Eagle Ford,Horizontal,10000,1230.87,31.15,560.82,62.65,3.4,79020.53,21219.58,2499.06,0,55301.89,2363.2,191.41,14.56,59.62,1.35,1177.97,5501.31,9455.48,2328.79,1781.85,1210.9,941.25,94.45,123.63,1196.93,605.61,160.28,188.42,365.0,30.0,23.57,0.65,68.85,0.46,0.45,1614.32,4.31,4.68,2.34,1.9,1200.6666666666667,598.056,61851.597,
2019-04-10,Well_Batman,Eagle Ford,Horizontal,10000,1226.89,24.08,607.57,72.69,3.5,91309.45,21915.73,2400.62,0,66993.1,2346.38,196.34,14.28,58.64,1.41,1194.67,5849.67,9748.8,2306.88,1894.44,1153.09,962.85,96.0,120.42,1201.31,586.95,155.43,194.7,365.0,30.0,24.1,0.0,75.92,0.5,0.32,1522.38,1.46,2.83,2.19,1.61,1202.906,598.7473333333332,62004.48766666666,
2019-04-11,Well_Batman,Eagle Ford,Horizontal,10000,1094.4,28.24,608.83,67.31,3.52,75807.08,21397.36,2396.89,75000,-22987.17,2334.67,193.26,14.52,60.28,1.484,1199.07,5927.11,9356.11,2267.69,1744.05,1161.17,941.23,95.13,117.35,1218.35,607.69,164.67,184.2,0.0,30.0,23.94,0.12,71.76,0.56,0.39,1403.48,1.34,1.92,3.91,4.59,1198.474,599.4303333333334,59305.944,
2019-04-12,Well_Batman,Eagle Ford,Horizontal,10000,1220.91,18.18,633.16,73.61,3.46,92062.27,21485.29,2165.08,0,68411.9,2457.94,199.38,14.71,60.06,1.417,1205.53,5903.72,9282.92,2398.88,1810.52,1169.03,920.22,94.26,121.3,1234.15,607.85,170.12,176.63,365.0,30.0,25.25,0.0,81.82,0.52,0.22,1442.84,2.61,1.14,4.99,1.36,1198.4929999999997,599.8043333333334,59593.691,
2019-04-13,Well_Batman,Eagle Ford,Horizontal,10000,1176.75,29.25,579.03,68.36,3.55,82498.23,22278.57,2274.84,0,57944.82,2462.52,198.57,14.15,58.9,1.364,1172.39,6369.16,9695.47,2379.37,1765.86,1123.87,944.84,94.88,123.16,1215.75,593.89,162.01,195.14,365.0,30.0,23.77,0.57,70.75,0.49,0.41,1520.94,4.98,3.56,3.13,1.32,1198.7536666666667,600.391,59588.931666666664,
2019-04-14,Well_Batman,Eagle Ford,Horizontal,10000,1224.47,15.38,612.6,66.73,3.47,83834.7,21336.46,2422.96,0,60075.28,2482.37,200.15,14.56,59.65,1.414,1204.9,5664.02,9256.37,2517.53,1675.96,1222.37,1000.21,95.5,115.2,1212.3,585.6,154.04,170.68,365.0,30.0,23.91,0.0,84.62,0.5,0.18,1412.74,1.13,2.8,1.93,2.32,1200.6693333333335,600.247,59877.706,
2019-04-15,Well_Batman,Eagle Ford,Horizontal,10000,1265.56,20.63,602.0,67.55,3.56,87632.03,22853.94,2318.06,0,62460.03,2441.15,196.67,14.2,59.16,1.53,1214.02,6152.83,10210.16,2490.71,1828.67,1206.9,964.67,92.64,112.28,1199.27,608.9,154.69,174.16,365.0,30.0,23.51,0.0,79.37,0.48,0.26,1526.68,3.52,2.24,1.2,2.37,1203.767,601.0440000000001,59987.725333333336,
2019-04-16,Well_Batman,Eagle Ford,Horizontal,10000,1158.7,31.27,608.06,65.82,3.52,78405.93,21280.6,2455.03,0,54670.3,2400.87,199.27,14.44,62.01,1.336,1191.94,5686.12,9230.67,2431.84,1785.32,1210.68,935.97,94.52,119.75,1172.62,593.02,158.82,177.43,365.0,30.0,23.75,0.0,68.73,0.52,0.46,1521.08,4.78,2.55,1.07,1.33,1204.338,599.2379999999999,59835.54566666667,
2019-04-17,Well_Batman,Eagle Ford,Horizontal,10000,1179.01,18.72,585.44,70.25,3.49,84868.92,22093.79,2362.46,0,60412.68,2472.01,200.85,14.62,59.8,1.477,1231.27,6049.73,9653.34,2441.65,1786.35,1214.28,948.44,98.33,114.17,1194.16,609.2,154.61,170.52,365.0,30.0,23.96,0.0,81.28,0.5,0.23,1399.71,3.51,4.35,3.72,4.01,1203.2326666666668,598.6290000000001,59555.941,
2019-04-18,Well_Batman,Eagle Ford,Horizontal,10000,1122.35,25.58,578.72,66.43,3.53,76600.28,22175.02,2456.48,0,51968.77,2357.32,198.03,14.4,59.54,1.376,1196.75,5993.56,9787.81,2300.7,1859.16,1206.12,1027.67,93.29,128.19,1184.67,610.38,160.32,169.54,365.0,30.0,23.9,0.0,74.42,0.52,0.34,1409.39,4.25,3.12,1.4,3.07,1201.032,597.962,59200.194,
2019-04-19,Well_Batman,Eagle Ford,Horizontal,10000,1187.37,27.84,601.9,69.75,3.45,84895.42,22237.77,2345.43,0,60312.22,2355.81,197.42,14.52,59.33,1.438,1188.47,6000.13,9745.95,2553.96,1810.05,1173.93,953.75,97.95,122.17,1192.4,602.79,150.38,171.59,365.0,30.0,23.44,0.0,72.16,0.51,0.39,1517.95,1.52,2.59,4.58,3.5,1200.7293333333334,597.639,58868.47,
2019-04-20,Well_Batman,Eagle Ford,Horizontal,10000,1203.31,30.62,591.86,69.88,3.56,86194.06,22527.88,2313.11,0,61353.07,2389.66,191.37,14.21,60.43,1.376,1198.83,6192.06,9749.39,2616.62,1805.83,1252.16,911.82,95.71,118.08,1206.88,603.26,161.83,185.12,365.0,30.0,24.3,0.61,69.38,0.49,0.44,1571.72,4.74,2.18,2.38,1.28,1200.0210000000002,596.8513333333334,58832.65666666666,
2019-04-21,Well_Batman,Eagle Ford,Horizontal,10000,1237.64,26.83,610.41,66.11,3.57,83999.28,22415.87,2405.4,0,59178.01,2385.56,188.32,14.38,63.09,1.532,1224.15,6181.23,9944.52,2354.33,1737.91,1228.42,969.46,99.3,121.44,1240.18,598.98,159.04,173.25,365.0,30.0,23.96,0.02,73.17,0.49,0.37,1569.74,1.14,3.47,2.08,1.8,1198.6290000000001,597.5476666666667,58698.742333333335,
2019-04-22,Well_Batman,Eagle Ford,Horizontal,10000,1224.91,16.64,579.11,75.78,3.52,94862.18,21562.21,2435.15,0,70864.82,2380.64,199.68,14.29,58.42,1.42,1228.28,5492.99,9860.21,2292.87,1821.17,1157.67,937.3,94.87,121.98,1150.29,590.54,161.83,174.37,365.0,30.0,24.8,0.0,83.36,0.47,0.2,1428.74,2.62,1.98,4.2,2.51,1199.1473333333333,595.9823333333334,58915.471,
2019-04-23,Well_Batman,Eagle Ford,Horizontal,10000,1213.96,21.52,580.0,70.54,3.48,87650.9,21979.76,2477.34,0,63193.8,2432.54,191.5,14.12,60.07,1.491,1197.06,6026.43,9464.6,2513.86,1821.55,1204.97,948.35,96.21,115.39,1227.03,593.4,158.65,180.73,365.0,30.0,24.24,0.39,78.48,0.48,0.27,1475.14,4.27,1.74,3.53,3.98,1200.1823333333334,595.375,59246.29466666666,
2019-04-24,Well_Batman,Eagle Ford,Horizontal,10000,1115.38,27.76,587.41,73.76,3.52,84338.03,21900.58,2332.47,0,60104.98,2435.79,193.7,14.59,61.43,1.436,1178.29,5977.13,9658.81,2278.68,1834.1,1191.36,960.5,95.46,111.46,1159.93,583.27,153.45,178.32,365.0,30.0,24.05,0.59,72.24,0.53,0.38,1425.03,4.34,1.26,1.51,3.07,1197.3223333333333,594.7583333333333,58932.28166666666,
2019-04-25,Well_Batman,Eagle Ford,Horizontal,10000,1229.35,21.86,629.41,73.13,3.48,92092.69,21881.61,2233.11,0,67977.97,2434.5,186.32,14.76,60.54,1.462,1195.31,5876.38,9624.85,2343.61,1850.29,1189.21,997.27,96.6,122.09,1191.28,601.7,158.65,174.26,365.0,30.0,23.91,0.15,78.14,0.51,0.28,1498.14,3.62,4.55,4.35,4.42,1197.3766666666666,595.2943333333334,58928.899,
2019-04-26,Well_Batman,Eagle Ford,Horizontal,10000,1114.83,22.81,606.13,74.32,3.46,84951.6,22170.56,2186.56,0,60594.47,2410.33,207.06,14.3,60.86,1.367,1179.0,6020.23,9682.87,2544.1,1796.91,1181.06,945.39,95.36,124.0,1187.13,592.4,160.82,187.25,365.0,30.0,24.22,0.0,77.19,0.54,0.3,1369.15,1.56,3.68,3.97,4.19,1192.803,595.6119999999999,58673.14666666666,
2019-04-27,Well_Batman,Eagle Ford,Horizontal,10000,1218.4,28.23,526.39,70.09,3.57,87277.06,22242.96,2418.11,0,62615.99,2429.66,198.72,14.35,61.04,1.419,1178.96,6326.32,9703.83,2318.34,1756.99,1198.31,939.17,98.78,125.96,1212.59,613.75,158.38,181.18,365.0,30.0,23.68,0.12,71.77,0.43,0.39,1562.42,3.97,2.36,1.11,1.56,1193.8763333333334,592.9946666666667,58485.134,
